Pic Link,Dex Number,Name,Type 1,Type 2,Mega,Form,Evolves,Hp,Attack,Defense,Sp. Attk,Sp. Def,Speed,Weaknesses,,,,,,
https://cdn.bulbagarden.net/upload/6/60/588Karrablast.png,588,Karrablast,Bug,$,$,$,Trade with Shelmet,50,75,45,40,45,60,Flying,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/6/63/589Escavalier.png,589,Escavalier,Bug,Steel,$,$,,70,135,105,60,105,20,Fire,,,,,,
https://cdn.bulbagarden.net/upload/c/cc/590Foongus.png,590,Foongus,Grass,Poison,$,$,39,69,55,45,55,55,15,Flying,Fire,Psychic,Ice,,,
https://cdn.bulbagarden.net/upload/1/13/591Amoonguss.png,591,Amoonguss,Grass,Poison,$,$,,114,85,70,85,80,30,Flying,Fire,Psychic,Ice,,,
https://cdn.bulbagarden.net/upload/8/88/592Frillish.png,592,Frillish,Water,Ghost,$,$,40,55,40,50,65,85,40,Ghost,Grass,Electric,Dark,,,
https://cdn.bulbagarden.net/upload/5/5c/593Jellicent.png,593,Jellicent,Water,Ghost,$,$,,100,60,70,85,105,60,Ghost,Grass,Electric,Dark,,,
https://cdn.bulbagarden.net/upload/1/10/594Alomomola.png,594,Alomomola,Water,$,$,$,,165,75,80,40,45,65,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/f/f8/595Joltik.png,595,Joltik,Bug,Electric,$,$,36,50,47,50,57,50,65,Rock,Fire,,,,,
https://cdn.bulbagarden.net/upload/7/7a/596Galvantula.png,596,Galvantula,Bug,Electric,$,$,,70,77,60,97,60,108,Rock,Fire,,,,,
https://cdn.bulbagarden.net/upload/2/28/597Ferroseed.png,597,Ferroseed,Steel,$,$,$,40,44,50,91,24,86,10,Fighting,Fire,,,,,
https://cdn.bulbagarden.net/upload/6/6c/598Ferrothorn.png,598,Ferrothorn,Steel,$,$,$,,74,94,131,54,116,20,Fighting,Fire,,,,,
https://cdn.bulbagarden.net/upload/e/ea/599Klink.png,599,Klink,Steel,$,$,$,38,40,55,70,45,60,30,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/8/80/600Klang.png,600,Klang,Steel,$,$,$,49,60,80,95,70,85,50,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/c/cf/601Klinklang.png,601,Klinklang,Steel,$,$,$,,60,100,115,70,85,90,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/5/5e/602Tynamo.png,602,Tynamo,Electric,$,$,$,39,35,55,40,45,40,60,,,,,,,
https://cdn.bulbagarden.net/upload/c/c7/603Eelektrik.png,603,Eelektrik,Electric,$,$,$,Thunder Stone,65,85,70,75,70,40,,,,,,,
https://cdn.bulbagarden.net/upload/6/6c/604Eelektross.png,604,Eelektross,Electric,$,$,$,,85,115,80,105,80,50,,,,,,,
https://cdn.bulbagarden.net/upload/f/fd/605Elgyem.png,605,Elgyem,Psychic ,$,$,$,42,55,55,55,85,55,30,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/2/2c/606Beheeyem.png,606,Beheeyem,Psychic ,$,$,$,,75,75,75,125,95,40,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/8/8e/607Litwick.png,607,Litwick,Ghost,Fire,$,$,41,50,30,55,65,55,20,Ground,Rock,Ghost,Water,Dark,,
https://cdn.bulbagarden.net/upload/a/a5/608Lampent.png,608,Lampent,Ghost,Fire,$,$,Dusk Stone,60,40,60,95,60,55,Ground,Rock,Ghost,Water,Dark,,
https://cdn.bulbagarden.net/upload/6/65/609Chandelure.png,609,Chandelure,Ghost,Fire,$,$,,60,55,90,145,90,80,Ground,Rock,Ghost,Water,Dark,,
https://cdn.bulbagarden.net/upload/5/5c/610Axew.png,610,Axew,Dragon,$,$,$,38,46,87,60,30,40,57,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/0/05/611Fraxure.png,611,Fraxure,Dragon,$,$,$,48,66,117,70,40,50,67,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/8/8f/612Haxorus.png,612,Haxorus,Dragon,$,$,$,,76,147,90,60,70,97,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/7/72/613Cubchoo.png,613,Cubchoo,Ice,$,$,$,37,55,70,40,60,40,40,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/4/40/614Beartic.png,614,Beartic,Ice,$,$,$,,95,130,80,70,80,50,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/1/11/615Cryogonal.png,615,Cryogonal,Ice,$,$,$,,80,50,50,95,135,105,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/f/f6/616Shelmet.png,616,Shelmet,Bug,$,$,$,Trade with Karrablast,50,40,85,40,65,25,Flying,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/3/34/617Accelgor.png,617,Accelgor,Bug,$,$,$,,80,70,40,100,60,145,Flying,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/d/d2/618Stunfisk.png,618,Stunfisk,Ground,Electric,$,$,,109,66,84,81,99,32,Ground,Water,Grass,Ice,,,
https://cdn.bulbagarden.net/upload/4/41/619Mienfoo.png,619,Mienfoo,Fighting,$,$,$,50,45,85,50,55,50,65,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/2/20/620Mienshao.png,620,Mienshao,Fighting,$,$,$,,65,125,60,95,60,105,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/a/ad/621Druddigon.png,621,Druddigon,Dragon,$,$,$,,77,120,90,60,90,48,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/a/ac/622Golett.png,622,Golett,Ground,Ghost,$,$,43,59,74,50,35,50,35,Ghost,Water,Grass,Ice,Dark,,
https://cdn.bulbagarden.net/upload/6/68/623Golurk.png,623,Golurk,Ground,Ghost,$,$,,89,124,80,55,80,55,Ghost,Water,Grass,Ice,Dark,,
https://cdn.bulbagarden.net/upload/9/9c/624Pawniard.png,624,Pawniard,Dark,Steel,$,$,52,45,85,70,40,40,60,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/7/74/625Bisharp.png,625,Bisharp,Dark,Steel,$,$,,65,125,100,60,70,70,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/a/a4/626Bouffalant.png,626,Bouffalant,Normal,$,$,$,,95,110,95,40,95,55,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/b/bb/627Rufflet.png,627,Rufflet,Normal,Flying,$,$,54,70,83,50,37,50,60,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/c/cf/628Braviary.png,628,Braviary,Normal,Flying,$,$,,100,123,75,57,75,80,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/f/f2/629Vullaby.png,629,Vullaby,Dark,Flying,$,$,54,70,55,75,45,65,60,Rock,Electric,Ice,Fairy,,,
https://cdn.bulbagarden.net/upload/0/00/630Mandibuzz.png,630,Mandibuzz,Dark,Flying,$,$,,110,65,105,55,95,80,Rock,Electric,Ice,Fairy,,,
https://cdn.bulbagarden.net/upload/b/b0/631Heatmor.png,631,Heatmor,Fire,$,$,$,,85,97,66,105,66,65,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/1/1a/632Durant.png,632,Durant,Bug,Steel,$,$,,58,109,112,48,48,109,Fire,,,,,,
https://cdn.bulbagarden.net/upload/f/f7/633Deino.png,633,Deino,Dark,Dragon,$,$,50,52,65,50,45,50,38,Fighting,Bug,Ice,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/a/a6/634Zweilous.png,634,Zweilous,Dark,Dragon,$,$,64,72,85,70,65,70,58,Fighting,Bug,Ice,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/3/3e/635Hydreigon.png,635,Hydreigon,Dark,Dragon,$,$,,92,105,90,125,90,98,Fighting,Bug,Ice,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/f/f4/636Larvesta.png,636,Lavesta,Bug,Fire,$,$,59,55,85,55,50,55,60,Flying,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/6/6b/637Volcarona.png,637,Volcarona,Bug,Fire,$,$,,85,60,65,135,105,100,Flying,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/6/65/638Cobalion.png,638,Cobalion,Steel,Fighting,$,$,,91,90,129,90,72,108,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/a/ad/639Terrakion.png,639,Terrakion,Rock,Fighting,$,$,,91,129,90,72,90,108,Fighting,Ground,Steel,Water,Grass,Psychic,Fairy
https://cdn.bulbagarden.net/upload/7/79/640Virizion.png,640,Virizion,Grass,Fighting,$,$,,91,90,72,90,129,108,Flying,Poison,Fire,Psychic,Ice,Fairy,
https://cdn.bulbagarden.net/upload/0/08/641Tornadus.png,641,Tornadus,Flying,$,$,641T,,79,115,70,125,80,111,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/b/b8/642Thundurus.png,642,Thundurus,Electric,Flying,$,642T,,79,115,70,125,80,111,Rock,Ice,,,,,
https://cdn.bulbagarden.net/upload/8/8d/643Reshiram.png,643,Reshiram,Dragon,Fire,$,$,,100,120,100,150,120,90,Ground,Rock,Dragon,,,,
https://cdn.bulbagarden.net/upload/8/81/644Zekrom.png,644,Zekrom,Dragon,Electric,$,$,,100,150,120,120,100,90,Ground,Ice,Dragon,Fairy,,,
https://cdn.bulbagarden.net/upload/b/bb/645Landorus.png,645,Landorus,Ground,Flying,$,645T,,89,125,90,115,80,101,Water,Ice,,,,,
https://cdn.bulbagarden.net/upload/c/c3/646Kyurem.png,646,Kyurem,Dragon,Ice,$,646W / 646B,,125,130,90,130,90,95,Fighting,Rock,Steel,Dragon,Fairy,,
https://cdn.bulbagarden.net/upload/5/50/647Keldeo.png,647,Keldeo,Water,Fighting,$,$,,91,72,90,129,90,108,Flying,Grass,Electric,Psychic,Fairy,,
https://cdn.bulbagarden.net/upload/a/a3/648Meloetta.png,648,Meloette,Normal,Psychic,$,648P,,100,77,77,128,128,90,Bug,Dark,,,,,
https://cdn.bulbagarden.net/upload/4/46/649Genesect.png,649,Gensect,Bug,Steel,$,$,,71,120,95,120,95,99,Fire,,,,,,
https://cdn.bulbagarden.net/upload/c/ca/650Chespin.png,650,Chespin,Grass,$,$,$,16,56,61,65,48,45,38,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/7/71/651Quilladin.png,651,Quilladin,Grass,$,$,$,36,61,78,95,56,58,57,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/1/18/652Chesnaught.png,652,Chesnaught,Grass,Fighting,$,$,,88,107,122,74,75,64,Flying,Poison,Fire,Psychic,Ice,Fairy,
https://cdn.bulbagarden.net/upload/3/3d/653Fennekin.png,653,Fennekin,Fire,$,$,$,16,40,45,40,62,60,60,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/0/09/654Braixen.png,654,Braixen,Fire,$,$,$,36,59,59,58,90,70,73,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/2/21/655Delphox.png,655,Delphox,Fire,Psychic,$,$,,75,69,72,114,100,104,Ground,Rock,Ghost,Water,Dark,,
https://cdn.bulbagarden.net/upload/1/18/656Froakie.png,656,Froakie,Water,$,$,$,16,41,56,40,62,44,71,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/f/fc/657Frogadier.png,657,Frogadier,Water,$,$,$,36,54,63,52,83,56,67,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/6/67/658Greninja.png,658,Greninja,Water,Dark,$,$,,72,95,67,103,71,122,Fighting,Bug,Grass,Electric,Fairy,,
https://cdn.bulbagarden.net/upload/7/70/659Bunnelby.png,659,Bunnelby,Normal,$,$,$,20,38,36,38,32,36,57,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/3/34/660Diggersby.png,660,Diggersby,Normal,Ground,$,$,,85,56,77,50,77,78,Fighting,Water,Grass,Ice,,,
https://cdn.bulbagarden.net/upload/7/7e/661Fletchling.png,661,Fletchling,Normal,Flying,$,$,17,45,50,43,40,38,62,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/c/ce/662Fletchinder.png,662,Fletchinder,Fire,Flying,$,$,35,62,73,55,56,52,84,Rock,Water,Electric,,,,
https://cdn.bulbagarden.net/upload/a/ae/663Talonflame.png,663,Talonflame,Fire,Flying,$,$,,78,81,71,74,69,126,Rock,Water,Electric,,,,
https://cdn.bulbagarden.net/upload/d/d3/664Scatterbug.png,664,Scatterbug,Bug,$,$,$,9,38,35,40,27,25,35,Flying,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/b/b7/665Spewpa.png,665,Spewpa,Bug,$,$,$,12,45,22,60,27,30,29,Flying,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/d/d4/666Vivillon-Savanna.png,666,Vivillon,Bug,Flying,$,$,,80,52,50,90,50,89,Flying,Rock,Fire,Electric,Ice,,
https://cdn.bulbagarden.net/upload/1/1f/667Litleo.png,667,Litleo,Fire,Normal,$,$,35,62,50,58,73,54,72,Fighting,Ground,Rock,Water,,,
https://cdn.bulbagarden.net/upload/7/70/668Pyroar.png,668,Pyroar,Fire,Normal,$,$,,86,68,72,109,66,106,Fighting,Ground,Rock,Water,,,
https://cdn.bulbagarden.net/upload/5/52/669Flab%C3%A9b%C3%A9.png,669,Flabebe,Fairy,$,$,$,19,44,38,39,61,79,42,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/1/17/670Floette.png,670,Floette,Fairy,$,$,$,19 + Shiny Stone,54,45,47,75,98,52,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/3/37/671Florges.png,671,Florges,Fairy,$,$,$,,78,65,68,112,154,75,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/5/5d/672Skiddo.png,672,Skiddo,Grass,$,$,$,32,66,65,48,62,57,52,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/b/bc/673Gogoat.png,673,Gogoat,Grass,$,$,$,,123,100,62,97,81,68,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/1/1c/674Pancham.png,674,Pancham,Fighting,$,$,$,32 + dark type pokemon in party,67,82,62,46,48,43,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/0/08/675Pangoro.png,675,Pangoro,Fighting,Dark,$,$,,95,124,78,69,71,58,Fighting,Flying,Fairy,,,,
https://cdn.bulbagarden.net/upload/4/49/676Furfrou.png,676,Furfrou,Normal,$,$,$,,75,80,60,65,90,102,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/0/09/677Espurr.png,677,Espurr,Psychic ,$,$,$,25,62,48,54,63,60,68,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/a/a6/678Meowstic.png,678,Meowstic,Psychic ,$,$,$,,74,48,76,83,81,104,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/3/35/679Honedge.png,679,Honedge,Steel,Ghost,$,$,35,45,80,100,35,37,28,Ground,Ghost,Fire,Dark,,,
https://cdn.bulbagarden.net/upload/e/ef/680Doublade.png,680,Doublade,Steel,Ghost,$,$,Dusk Stone,59,110,150,45,49,35,Ground,Ghost,Fire,Dark,,,
https://cdn.bulbagarden.net/upload/a/ad/681Aegislash.png,681,Aegislash,Steel,Ghost,$,$,,60,150,50,150,50,60,Ground,Ghost,Fire,Dark,,,
https://cdn.bulbagarden.net/upload/6/66/682Spritzee.png,682,Spritzee,Fairy,$,$,$,Trade + Sachet,78,52,60,63,65,23,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/d/d9/683Aromatisse.png,683,Aromatisse,Fairy,$,$,$,,101,72,72,99,89,29,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/b/bf/684Swirlix.png,684,Swirlix,Fairy,$,$,$,Trade + Whipped Dream,62,48,66,59,57,49,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/8/8d/685Slurpuff.png,685,Slurpuff,Fairy,$,$,$,,82,80,86,85,75,72,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/7/70/686Inkay.png,686,Inkay,Dark,Psychic,$,$,30 + Upside-down,53,54,53,37,46,45,Bug,Fairy,,,,,
https://cdn.bulbagarden.net/upload/e/e4/687Malamar.png,687,Malamar,Dark,Psychic,$,$,,86,92,88,68,75,73,Bug,Fairy,,,,,
https://cdn.bulbagarden.net/upload/5/5b/688Binacle.png,688,Binacle,Rock,Water,$,$,39,42,52,67,39,56,50,Fighting,Ground,Grass,Electric,,,
https://cdn.bulbagarden.net/upload/4/48/689Barbaracle.png,689,Barbaracle,Rock,Water,$,$,,75,105,115,54,86,68,Fighting,Ground,Grass,Electric,,,
https://cdn.bulbagarden.net/upload/4/4e/690Skrelp.png,690,Skrelp,Poison,Dragon,$,$,48,50,60,60,60,60,30,Ground,Electric,Psychic,,,,
https://cdn.bulbagarden.net/upload/a/a9/691Dragalge.png,691,Dragalge,Poison,Dragon,$,$,,65,75,90,97,123,44,Ground,Psychic,Ice,Dragon,,,
https://cdn.bulbagarden.net/upload/f/fb/692Clauncher.png,692,Clauncher,Water,$,$,$,37,50,53,62,58,63,44,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/d/d3/693Clawitzer.png,693,Clawitzer,Water,$,$,$,,71,73,88,120,89,59,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/5/51/694Helioptile.png,694,Helioptile,Electric,Normal,$,$,Sun Stone,44,38,33,61,43,70,Fighting,Ground,,,,,
https://cdn.bulbagarden.net/upload/f/f6/695Heliolisk.png,695,Heliolisk,Electric,Normal,$,$,,62,55,52,109,94,109,Fighting,Ground,,,,,
https://cdn.bulbagarden.net/upload/c/c3/696Tyrunt.png,696,Tyrunt,Rock,Dragon,$,$,Day + 39,58,89,77,45,45,48,Fighting,Ground ,Steel,Ice,Dragon,Fairy,
https://cdn.bulbagarden.net/upload/8/8b/697Tyrantrum.png,697,Tyrantrum,Rock,Dragon,$,$,,82,121,119,69,59,71,Fighting,Ground,Steel,Ice,Dragon,Fairy,
https://cdn.bulbagarden.net/upload/2/2a/698Amaura.png,698,Amaura,Rock,Ice,$,$,Night + 39,77,59,50,67,63,46,Fighting,Ground,Rock,Steel,Water,Grass,
https://cdn.bulbagarden.net/upload/9/9e/699Aurorus.png,699,Aurorus,Rock,Ice,$,$,,123,77,72,99,92,58,Fighting,Ground,Rock,Steel,Water,Grass,
https://cdn.bulbagarden.net/upload/e/e8/700Sylveon.png,700,Sylveon,Fairy,$,$,$,Fairy Move + Affection,95,65,65,110,130,60,Poison,Steel,,,,,
https://cdn.bulbagarden.net/upload/4/44/701Hawlucha.png,701,Hawlucha,Fighting,Flying,$,$,,78,92,75,74,63,118,Flying,Electric,Psychic,Ice,Fairy,,
https://cdn.bulbagarden.net/upload/c/c9/702Dedenne.png,702,Dedenne,Electric,Fairy,$,$,,67,58,57,81,67,101,Poison,Ground,,,,,
https://cdn.bulbagarden.net/upload/f/fa/703Carbink.png,703,Carbink,Rock,Fairy,$,$,,50,50,150,50,150,50,Ground,Steel,Water,Grass,,,
https://cdn.bulbagarden.net/upload/2/28/704Goomy.png,704,Goomy,Dragon,$,$,$,40,45,50,35,55,75,40,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/9/95/705Sliggoo.png,705,Sliggoo,Dragon,$,$,$,50 in Rain,68,75,53,83,113,60,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/d/df/706Goodra.png,706,Goodra,Dragon,$,$,$,,90,100,70,110,150,80,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/0/04/707Klefki.png,707,Klefki,Steel,Fairy,$,$,,57,80,91,80,87,75,Ground,Fire,,,,,
https://cdn.bulbagarden.net/upload/7/72/708Phantump.png,708,Phantump,Ghost,Grass,$,$,Trade,43,70,48,50,60,38,Flying,Ghost,Fire,Ice,Dark,,
https://cdn.bulbagarden.net/upload/4/4b/709Trevenant.png,709,Trevenant,Ghost,Grass,$,$,,85,110,76,65,82,56,Flying,Ghost,Fire,Ice,Dark,,
https://cdn.bulbagarden.net/upload/d/df/710Pumpkaboo.png,710,Pumpkaboo,Ghost,Grass,$,$,Trade,49,66,70,44,55,51,Flying,Ghost,Fire,Ice,Dark,,
https://cdn.bulbagarden.net/upload/8/88/711Gourgeist.png,711,Gourgeist,Ghost,Grass,$,$,,65,90,122,58,75,84,Flying,Ghost,Fire,Ice,Dark,,
https://cdn.bulbagarden.net/upload/c/c3/712Bergmite.png,712,Bergmite,Ice,$,$,$,37,55,69,85,32,35,28,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/0/04/713Avalugg.png,713,Avalugg,Ice,$,$,$,,95,117,184,44,46,28,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/0/07/714Noibat.png,714,Noibat,Flying,Dragon,$,$,48,40,30,35,45,40,55,Rock,Ice,Dragon,Fairy,,,
https://cdn.bulbagarden.net/upload/1/15/715Noivern.png,715,Noivern,Flying,Dragon,$,$,,85,70,80,97,80,123,Rock,Ice,Dragon,Fairy,,,
https://cdn.bulbagarden.net/upload/1/13/716Xerneas.png,716,Xerneas,Fairy,$,$,$,,126,131,95,131,98,99,Posion,Steel,,,,,
https://cdn.bulbagarden.net/upload/5/54/717Yveltal.png,717,Yveltal,Dark,Flying,$,$,,126,131,95,131,98,99,Rock,Electric,Ice,Fairy,,,
https://cdn.bulbagarden.net/upload/3/3a/718Zygarde.png,718,Zygarde 50%,Dragon,Ground,$,718T / 718C,,108,100,121,81,95,95,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/b/b3/719Diancie.png,719,Diancie,Rock,Fairy,Yes,$,,50,100,150,100,150,50,Ground,Steel,Water,Grass,,,
https://cdn.bulbagarden.net/upload/f/fb/720Hoopa.png,720,Hoopa,Psychic ,Ghost,$,720U,,80,110,60,150,130,70,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/4/44/721Volcanion.png,721,Volcanion,Water,Fire,$,$,,80,110,120,130,90,70,Ground,Rock,Electric,,,,
https://cdn.bulbagarden.net/upload/7/74/722Rowlet.png,722,Rowlet,Grass,Flying,$,$,17,68,55,55,50,50,42,Flying,Poison,Rock,Fire,Ice,,
https://cdn.bulbagarden.net/upload/1/1e/723Dartrix.png,723,Dartrix,Grass,Flying,$,$,34,78,75,75,70,70,52,Flying,Poison,Rock,Fire,Ice,,
https://cdn.bulbagarden.net/upload/a/a4/724Decidueye.png,724,Decidueye,Grass,Ghost,$,$,,78,107,75,100,100,70,Flying,Ghost,Fire,Ice,Dark,,
https://cdn.bulbagarden.net/upload/0/0e/725Litten.png,725,Litten,Fire,$,$,$,17,45,65,40,60,40,70,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/d/dc/726Torracat.png,726,Torracat,Fire,$,$,$,34,65,85,50,80,50,90,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/2/27/727Incineroar.png,727,Incineroar,Fire,Dark,$,$,,95,115,90,80,90,60,Fighting,Ground,Rock,Water,,,
https://cdn.bulbagarden.net/upload/d/d8/728Popplio.png,728,Popplio,Water,$,$,$,17,50,54,54,66,56,40,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/c/cd/729Brionne.png,729,Brionne,Water,$,$,$,34,60,69,69,91,81,50,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/8/89/730Primarina.png,730,Primarina,Water,Fairy,$,$,,80,74,74,126,116,60,Poison,Grass,Electric,,,,
https://cdn.bulbagarden.net/upload/1/15/731Pikipek.png,731,Pikipek,Normal,Flying,$,$,14,35,75,30,30,30,65,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/5/5c/732Trumbeak.png,732,Trumbeak,Normal,Flying,$,$,28,55,85,50,40,50,75,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/7/78/733Toucannon.png,733,Toucannon,Normal,Flying,$,$,,80,120,75,75,75,60,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/0/08/734Yungoos.png,734,Yungoos,Normal,$,$,$,Day 20,48,70,30,30,30,45,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/b/ba/735Gumshoos.png,735,Gumshoos,Normal,$,$,$,,88,110,60,55,60,45,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/1/14/736Grubbin.png,736,Grubbin,Bug,$,$,$,20,47,62,45,55,45,46,Flying,Rock,Fire,,,,
https://cdn.bulbagarden.net/upload/e/ec/737Charjabug.png,737,Charjabug,Bug,Electric,$,$,Magnetic Field,57,82,95,55,75,36,Rock,Fire,,,,,
https://cdn.bulbagarden.net/upload/4/4e/738Vikavolt.png,738,Vikavolt,Bug,Electric,$,$,,77,70,90,145,75,43,Rock,Fire,,,,,
https://cdn.bulbagarden.net/upload/9/98/739Crabrawler.png,739,Crabrawler,Fighting,$,$,$,Mount Lanakila,47,82,57,42,47,63,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/1/17/740Crabominable.png,740,Crabominable,Fighting,Ice,$,$,,97,132,77,62,67,43,Fighting,Flying,Steel,Fire,Psychic,Fairy,
https://cdn.bulbagarden.net/upload/e/ed/741Oricorio-Baile.png,741,Oricorio,,$,$,741F / 741E / 741P / 741G,,,,,,,,,,,,,,
https://cdn.bulbagarden.net/upload/f/fa/742Cutiefly.png,742,Cutiefly,Bug,Fairy,$,$,25,40,45,40,55,40,84,Flying,Poison,Rock,Steel,Fire,,
https://cdn.bulbagarden.net/upload/e/e4/743Ribombee.png,743,Ribombee,Bug,Fairy,$,$,,60,55,60,95,70,124,Flying,Poison,Rock,Steel,Fire,,
https://cdn.bulbagarden.net/upload/5/51/744Rockruff.png,744,Rockruff,Rock,$,$,$,25,45,65,40,30,40,60,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/1/14/745Lycanroc.png,745,Lycanroc,Rock,$,$,745D / 745M,,75,115,65,55,65,112,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/1/18/746Wishiwashi-Solo.png,746,Wishiwashi,Water,$,$,746S,,45,20,20,25,25,40,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/d/d3/747Mareanie.png,747,Mareanie,Poison,Water,$,$,38,50,53,62,43,52,45,Ground,Electric,Psychic,,,,
https://cdn.bulbagarden.net/upload/0/06/748Toxapex.png,748,Toxapex,Poison,Water,$,$,,50,63,152,53,142,35,Ground,Electric,Psychic,,,,
https://cdn.bulbagarden.net/upload/1/12/749Mudbray.png,749,Mudbray,Ground,$,$,$,30,70,100,70,45,55,45,Water,Grass,Ice,,,,
https://cdn.bulbagarden.net/upload/f/f7/750Mudsdale.png,750,Mudsdale,Ground,$,$,$,,100,125,100,55,85,35,Water,Grass,Ice,,,,
https://cdn.bulbagarden.net/upload/2/29/751Dewpider.png,751,Dewpider,Water,Bug,$,$,22,38,40,52,40,72,27,Flying,Rock,Electric,,,,
https://cdn.bulbagarden.net/upload/8/82/752Araquanid.png,752,Araquanid,Water,Bug,$,$,,68,70,92,50,132,42,Flying,Rock,Electric,,,,
https://cdn.bulbagarden.net/upload/1/10/753Fomantis.png,753,Fomantis,Grass,$,$,$,34,40,55,35,50,35,35,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/1/19/754Lurantis.png,754,Lurantus,Grass,$,$,$,,70,105,90,80,90,45,Flying,Poison,Bug,Fire,Ice,,
